company,date,open,close,high,low
Apple,2021-01-20,128.660004,132.029999,132.490005,128.550003
Apple,2021-01-21,133.800003,136.869995,139.669998,133.589996
Apple,2021-01-22,136.279999,139.070007,139.850006,135.020004
Apple,2021-01-25,143.070007,142.919998,145.089996,136.539993
Apple,2021-01-26,143.600006,143.160004,144.300003,141.369995
Apple,2021-01-27,143.429993,142.059998,144.300003,140.410004
Apple,2021-01-28,139.520004,137.089996,141.990005,136.699997
Apple,2021-01-29,135.830002,131.960007,136.740005,130.210007
Apple,2021-02-01,133.75,134.139999,135.380005,130.929993
Apple,2021-02-02,135.729996,134.990005,136.309998,134.610001
Apple,2021-02-03,135.759995,133.940002,135.770004,133.610001
Apple,2021-02-04,136.300003,137.389999,137.399994,134.589996
Apple,2021-02-05,137.350006,136.759995,137.419998,135.860001
Apple,2021-02-08,136.029999,136.910004,136.960007,134.919998
Apple,2021-02-09,136.619995,136.009995,137.880005,135.850006
Apple,2021-02-10,136.479996,135.389999,136.990005,134.399994
Apple,2021-02-11,135.899994,135.130005,136.389999,133.770004
Apple,2021-02-12,134.350006,135.369995,135.529999,133.690002
Apple,2021-02-16,135.490005,133.190002,136.009995,132.789993
Apple,2021-02-17,131.25,130.839996,132.220001,129.470001
Apple,2021-02-18,129.199997,129.710007,130,127.410004
Apple,2021-02-19,130.240005,129.869995,130.710007,128.800003
Apple,2021-02-22,128.009995,126,129.720001,125.599998
Apple,2021-02-23,123.760002,125.860001,126.709999,118.389999
Apple,2021-02-24,124.940002,125.349998,125.559998,122.230003
Apple,2021-02-25,124.68,120.989998,126.459999,120.540001
Apple,2021-02-26,122.589996,121.260002,124.849998,121.199997
Apple,2021-03-01,123.75,127.790001,127.93,122.790001
Apple,2021-03-02,128.410004,125.120003,128.720001,125.010002
Apple,2021-03-03,124.809998,122.059998,125.709999,121.839996
Apple,2021-03-04,121.75,120.129997,123.599998,118.620003
Apple,2021-03-05,120.980003,121.419998,121.940002,117.57
Apple,2021-03-08,120.93,116.360001,121,116.209999
Apple,2021-03-09,119.029999,121.089996,122.059998,118.790001
Apple,2021-03-10,121.690002,119.980003,122.169998,119.449997
Apple,2021-03-11,122.540001,121.959999,123.209999,121.260002
Apple,2021-03-12,120.400002,121.029999,121.169998,119.160004
Apple,2021-03-15,121.410004,123.989998,124,120.419998
Apple,2021-03-16,125.699997,125.57,127.220001,124.720001
Apple,2021-03-17,124.050003,124.760002,125.860001,122.339996
Apple,2021-03-18,122.879997,120.529999,123.18,120.32
Apple,2021-03-19,119.900002,119.989998,121.43,119.68
Apple,2021-03-22,120.330002,123.389999,123.870003,120.260002
Apple,2021-03-23,123.330002,122.540001,124.239998,122.139999
Apple,2021-03-24,122.82,120.089996,122.900002,120.07
Apple,2021-03-25,119.540001,120.589996,121.660004,119
Apple,2021-03-26,120.349998,121.209999,121.480003,118.919998
Apple,2021-03-29,121.650002,121.389999,122.580002,120.730003
Apple,2021-03-30,120.110001,119.900002,120.400002,118.860001
Apple,2021-03-31,121.650002,122.150002,123.519997,121.150002
Apple,2021-04-01,123.660004,123,124.18,122.489998
Apple,2021-04-05,123.870003,125.900002,126.160004,123.07
Apple,2021-04-06,126.5,126.209999,127.129997,125.650002
Apple,2021-04-07,125.830002,127.900002,127.919998,125.139999
Apple,2021-04-08,128.949997,130.360001,130.389999,128.520004
Apple,2021-04-09,129.800003,133,133.039993,129.470001
Apple,2021-04-12,132.520004,131.240005,132.850006,130.630005
Apple,2021-04-13,132.440002,134.429993,134.660004,131.929993
Apple,2021-04-14,134.940002,132.029999,135,131.660004
Apple,2021-04-15,133.820007,134.5,135,133.639999
Apple,2021-04-16,134.300003,134.160004,134.669998,133.279999
Apple,2021-04-19,133.509995,134.839996,135.470001,133.339996
Apple,2021-04-20,135.020004,133.110001,135.529999,131.809998
Apple,2021-04-21,132.360001,133.5,133.75,131.300003
Apple,2021-04-22,133.039993,131.940002,134.149994,131.410004
Apple,2021-04-23,132.160004,134.320007,135.119995,132.160004
Apple,2021-04-26,134.830002,134.720001,135.059998,133.559998
Apple,2021-04-27,135.009995,134.389999,135.410004,134.110001
Apple,2021-04-28,134.309998,133.580002,135.020004,133.080002
Apple,2021-04-29,136.470001,133.479996,137.070007,132.449997
Apple,2021-04-30,131.779999,131.460007,133.559998,131.070007
Apple,2021-05-03,132.039993,132.539993,134.070007,131.830002
Apple,2021-05-04,131.190002,127.849998,131.490005,126.699997
Apple,2021-05-05,129.199997,128.100006,130.449997,127.970001
Apple,2021-05-06,127.889999,129.740005,129.75,127.129997
Apple,2021-05-07,130.850006,130.210007,131.259995,129.479996
Apple,2021-05-10,129.410004,126.849998,129.539993,126.809998
Apple,2021-05-11,123.5,125.910004,126.269997,122.769997
Apple,2021-05-12,123.400002,122.769997,124.639999,122.25
Apple,2021-05-13,124.580002,124.970001,126.150002,124.260002
Apple,2021-05-14,126.25,127.449997,127.889999,125.849998
Apple,2021-05-17,126.82,126.269997,126.93,125.169998
Apple,2021-05-18,126.559998,124.849998,126.989998,124.779999
Apple,2021-05-19,123.160004,124.690002,124.919998,122.860001
Apple,2021-05-20,125.230003,127.309998,127.720001,125.099998
Apple,2021-05-21,127.82,125.43,128,125.209999
Apple,2021-05-24,126.010002,127.099998,127.940002,125.940002
Apple,2021-05-25,127.82,126.900002,128.320007,126.32
Apple,2021-05-26,126.959999,126.849998,127.389999,126.419998
Apple,2021-05-27,126.440002,125.279999,127.639999,125.080002
Apple,2021-05-28,125.57,124.610001,125.800003,124.550003
Apple,2021-06-01,125.080002,124.279999,125.349998,123.940002
Apple,2021-06-02,124.279999,125.059998,125.239998,124.050003
Apple,2021-06-03,124.68,123.540001,124.849998,123.129997
Apple,2021-06-04,124.07,125.889999,126.160004,123.849998
Apple,2021-06-07,126.169998,125.900002,126.32,124.830002
Apple,2021-06-08,126.599998,126.739998,128.460007,126.209999
Apple,2021-06-09,127.209999,127.129997,127.75,126.519997
Apple,2021-06-10,127.019997,126.110001,128.190002,125.940002
Apple,2021-06-11,126.529999,127.349998,127.440002,126.099998
Apple,2021-06-14,127.82,130.479996,130.539993,127.07
Apple,2021-06-15,129.940002,129.639999,130.600006,129.389999
Apple,2021-06-16,130.369995,130.149994,130.889999,128.460007
Apple,2021-06-17,129.800003,131.789993,132.550003,129.649994
Apple,2021-06-18,130.710007,130.460007,131.509995,130.240005
Apple,2021-06-21,130.300003,132.300003,132.410004,129.210007
Apple,2021-06-22,132.130005,133.979996,134.080002,131.619995
Apple,2021-06-23,133.770004,133.699997,134.320007,133.229996
Apple,2021-06-24,134.449997,133.410004,134.639999,132.929993
Apple,2021-06-25,133.460007,133.110001,133.889999,132.809998
Apple,2021-06-28,133.410004,134.779999,135.25,133.350006
Apple,2021-06-29,134.800003,136.330002,136.490005,134.350006
Apple,2021-06-30,136.169998,136.960007,137.410004,135.869995
Apple,2021-07-01,136.600006,137.270004,137.330002,135.759995
Apple,2021-07-02,137.899994,139.960007,140,137.75
Apple,2021-07-06,140.070007,142.020004,143.149994,140.070007
Apple,2021-07-07,143.539993,144.570007,144.889999,142.660004
Apple,2021-07-08,141.580002,143.240005,144.059998,140.669998
Apple,2021-07-09,142.75,145.110001,145.649994,142.649994
Apple,2021-07-12,146.210007,144.5,146.320007,144
Apple,2021-07-13,144.029999,145.639999,147.460007,143.630005
Apple,2021-07-14,148.100006,149.149994,149.570007,147.679993
Apple,2021-07-15,149.240005,148.479996,150,147.089996
Apple,2021-07-16,148.460007,146.389999,149.759995,145.880005
Apple,2021-07-19,143.75,142.449997,144.070007,141.669998
Apple,2021-07-20,143.460007,146.149994,147.100006,142.960007
Apple,2021-07-21,145.529999,145.399994,146.130005,144.630005
Apple,2021-07-22,145.940002,146.800003,148.199997,145.809998
Apple,2021-07-23,147.550003,148.559998,148.720001,146.919998
Apple,2021-07-26,148.270004,148.990005,149.830002,147.699997
Apple,2021-07-27,149.119995,146.770004,149.210007,145.550003
Apple,2021-07-28,144.809998,144.979996,146.970001,142.539993
Apple,2021-07-29,144.690002,145.639999,146.550003,144.580002
Apple,2021-07-30,144.380005,145.860001,146.330002,144.110001
Apple,2021-08-02,146.360001,145.520004,146.949997,145.25
Apple,2021-08-03,145.809998,147.360001,148.039993,145.179993
Apple,2021-08-04,147.270004,146.949997,147.789993,146.279999
Apple,2021-08-05,146.979996,147.059998,147.839996,146.169998
Apple,2021-08-06,146.350006,146.139999,147.110001,145.630005
Apple,2021-08-09,146.199997,146.089996,146.699997,145.520004
Apple,2021-08-10,146.440002,145.600006,147.710007,145.300003
Apple,2021-08-11,146.050003,145.860001,146.720001,145.529999
Apple,2021-08-12,146.190002,148.889999,149.050003,145.839996
Apple,2021-08-13,148.970001,149.100006,149.440002,148.270004
Apple,2021-08-16,148.539993,151.119995,151.190002,146.470001
Apple,2021-08-17,150.229996,150.190002,151.679993,149.089996
Apple,2021-08-18,149.800003,146.360001,150.720001,146.149994
Apple,2021-08-19,145.029999,146.699997,148,144.5
Apple,2021-08-20,147.440002,148.190002,148.5,146.779999
Apple,2021-08-23,148.309998,149.710007,150.190002,147.889999
Apple,2021-08-24,149.449997,149.619995,150.860001,149.149994
Apple,2021-08-25,149.809998,148.360001,150.320007,147.800003
Apple,2021-08-26,148.350006,147.539993,149.119995,147.509995
Apple,2021-08-27,147.479996,148.600006,148.75,146.830002
Apple,2021-08-30,149,153.119995,153.490005,148.610001
Apple,2021-08-31,152.660004,151.830002,152.800003,151.289993
Apple,2021-09-01,152.830002,152.509995,154.979996,152.339996
Apple,2021-09-02,153.869995,153.649994,154.720001,152.399994
Apple,2021-09-03,153.759995,154.300003,154.630005,153.089996
Apple,2021-09-07,154.970001,156.690002,157.259995,154.389999
Apple,2021-09-08,156.979996,155.110001,157.039993,153.979996
Apple,2021-09-09,155.490005,154.070007,156.110001,153.949997
Apple,2021-09-10,155,148.970001,155.479996,148.699997
Apple,2021-09-13,150.630005,149.550003,151.419998,148.75
Apple,2021-09-14,150.350006,148.119995,151.070007,146.910004
Apple,2021-09-15,148.559998,149.029999,149.440002,146.369995
Apple,2021-09-16,148.440002,148.789993,148.970001,147.220001
Apple,2021-09-17,148.820007,146.059998,148.820007,145.759995
Apple,2021-09-20,143.800003,142.940002,144.839996,141.270004
Apple,2021-09-21,143.929993,143.429993,144.600006,142.779999
Apple,2021-09-22,144.449997,145.850006,146.429993,143.699997
Apple,2021-09-23,146.649994,146.830002,147.080002,145.639999
Apple,2021-09-24,145.660004,146.919998,147.470001,145.559998
Apple,2021-09-27,145.470001,145.369995,145.960007,143.820007
Apple,2021-09-28,143.25,141.910004,144.75,141.690002
Apple,2021-09-29,142.470001,142.830002,144.449997,142.029999
Apple,2021-09-30,143.660004,141.5,144.380005,141.279999
Apple,2021-10-01,141.899994,142.649994,142.919998,139.110001
Apple,2021-10-04,141.759995,139.139999,142.210007,138.270004
Apple,2021-10-05,139.490005,141.110001,142.240005,139.360001
Apple,2021-10-06,139.470001,142,142.149994,138.369995
Apple,2021-10-07,143.059998,143.289993,144.220001,142.720001
Apple,2021-10-08,144.029999,142.899994,144.179993,142.559998
Apple,2021-10-11,142.270004,142.809998,144.809998,141.809998
Apple,2021-10-12,143.229996,141.509995,143.25,141.039993
Apple,2021-10-13,141.240005,140.910004,141.399994,139.199997
Apple,2021-10-14,142.110001,143.759995,143.880005,141.509995
Apple,2021-10-15,143.770004,144.839996,144.899994,143.509995
Apple,2021-10-18,143.449997,146.550003,146.839996,143.160004
Apple,2021-10-19,147.009995,148.759995,149.169998,146.550003
Apple,2021-10-20,148.699997,149.259995,149.75,148.119995
Apple,2021-10-21,148.809998,149.479996,149.639999,147.869995
Apple,2021-10-22,149.690002,148.690002,150.179993,148.639999
Apple,2021-10-25,148.679993,148.639999,149.369995,147.619995
Apple,2021-10-26,149.330002,149.320007,150.839996,149.009995
Apple,2021-10-27,149.360001,148.850006,149.729996,148.490005
Apple,2021-10-28,149.820007,152.570007,153.169998,149.720001
Apple,2021-10-29,147.220001,149.800003,149.940002,146.410004
Microsoft,2021-01-04,222.529999,217.690002,223,214.809998
Microsoft,2021-01-05,217.259995,217.899994,218.520004,215.699997
Microsoft,2021-01-06,212.169998,212.25,216.490005,211.940002
Microsoft,2021-01-07,214.039993,218.289993,219.339996,213.710007
Microsoft,2021-01-08,218.679993,219.619995,220.580002,217.029999
Microsoft,2021-01-11,218.470001,217.490005,218.910004,216.729996
Microsoft,2021-01-12,216.5,214.929993,217.100006,213.320007
Microsoft,2021-01-13,214.020004,216.339996,216.759995,213.929993
Microsoft,2021-01-14,215.910004,213.020004,217.460007,212.740005
Microsoft,2021-01-15,213.520004,212.649994,214.509995,212.029999
Microsoft,2021-01-19,213.75,216.440002,216.979996,212.630005
Microsoft,2021-01-20,217.699997,224.339996,225.789993,217.289993
Microsoft,2021-01-21,224.699997,224.970001,226.300003,222.419998
Microsoft,2021-01-22,227.080002,225.949997,230.070007,225.800003
Microsoft,2021-01-25,229.119995,229.529999,229.779999,224.220001
Microsoft,2021-01-26,231.860001,232.330002,234.179993,230.080002
Microsoft,2021-01-27,238,232.899994,240.440002,230.139999
Microsoft,2021-01-28,235.610001,238.929993,242.639999,235.089996
Microsoft,2021-01-29,235.990005,231.960007,238.020004,231.350006
Microsoft,2021-02-01,235.059998,239.649994,242.5,232.429993
Microsoft,2021-02-02,241.300003,239.509995,242.309998,238.690002
Microsoft,2021-02-03,239.570007,243,245.089996,239.259995
Microsoft,2021-02-04,242.660004,242.009995,243.240005,240.369995
Microsoft,2021-02-05,242.229996,242.199997,243.279999,240.419998
Microsoft,2021-02-08,243.149994,242.470001,243.679993,240.809998
Microsoft,2021-02-09,241.869995,243.770004,244.759995,241.380005
Microsoft,2021-02-10,245,242.820007,245.919998,240.889999
Microsoft,2021-02-11,244.779999,244.490005,245.149994,242.149994
Microsoft,2021-02-12,243.929993,244.990005,245.300003,242.729996
Microsoft,2021-02-16,245.029999,243.699997,246.130005,242.919998
Microsoft,2021-02-17,241.320007,244.199997,244.309998,240.940002
Microsoft,2021-02-18,241.800003,243.789993,243.929993,240.860001
Microsoft,2021-02-19,243.75,240.970001,243.860001,240.179993
Microsoft,2021-02-22,237.419998,234.509995,237.929993,232.399994
Microsoft,2021-02-23,230.330002,233.270004,234.830002,228.729996
Microsoft,2021-02-24,230.009995,234.550003,235.199997,229
Microsoft,2021-02-25,232.080002,228.990005,234.589996,227.880005
Microsoft,2021-02-26,231.529999,232.380005,235.369995,229.539993
Microsoft,2021-03-01,235.899994,236.940002,237.470001,233.149994
Microsoft,2021-03-02,237.009995,233.869995,237.300003,233.449997
Microsoft,2021-03-03,232.160004,227.559998,233.580002,227.259995
Microsoft,2021-03-04,226.740005,226.729996,232.490005,224.259995
Microsoft,2021-03-05,229.520004,231.600006,233.270004,226.460007
Microsoft,2021-03-08,231.369995,227.389999,233.369995,227.130005
Microsoft,2021-03-09,232.880005,233.779999,235.380005,231.669998
Microsoft,2021-03-10,237,232.419998,237,232.039993
Microsoft,2021-03-11,234.960007,237.130005,239.169998,234.309998
Microsoft,2021-03-12,234.009995,235.75,235.820007,233.229996
Microsoft,2021-03-15,234.960007,234.809998,235.190002,231.809998
Microsoft,2021-03-16,236.279999,237.710007,240.059998,235.940002
Microsoft,2021-03-17,236.149994,237.039993,238.550003,233.229996
Microsoft,2021-03-18,232.559998,230.720001,234.190002,230.330002
Microsoft,2021-03-19,231.020004,230.350006,232.470001,229.350006
Microsoft,2021-03-22,230.270004,235.990005,236.899994,230.139999
Microsoft,2021-03-23,237.490005,237.580002,241.050003,237.070007
Microsoft,2021-03-24,237.850006,235.460007,238,235.320007
Microsoft,2021-03-25,235.300003,232.339996,236.940002,231.570007
Microsoft,2021-03-26,231.550003,236.479996,236.710007,231.550003
Microsoft,2021-03-29,236.589996,235.240005,236.800003,231.880005
Microsoft,2021-03-30,233.529999,231.850006,233.850006,231.100006
Microsoft,2021-03-31,232.910004,235.770004,239.100006,232.389999
Microsoft,2021-04-01,238.470001,242.350006,242.839996,238.050003
Microsoft,2021-04-05,242.759995,249.070007,249.960007,242.699997
Microsoft,2021-04-06,247.610001,247.860001,249.399994,246.880005
Microsoft,2021-04-07,247.809998,249.899994,250.929993,247.190002
Microsoft,2021-04-08,252.770004,253.25,254.139999,252
Microsoft,2021-04-09,252.869995,255.850006,255.990005,252.440002
Microsoft,2021-04-12,254.710007,255.910004,257.670013,254.619995
Microsoft,2021-04-13,257.26001,258.48999,259.190002,256.829987
Microsoft,2021-04-14,257.480011,255.589996,258.829987,255.160004
Microsoft,2021-04-15,257.929993,259.5,259.929993,257.730011
Microsoft,2021-04-16,259.470001,260.73999,261,257.600006
Microsoft,2021-04-19,260.190002,258.73999,261.480011,257.820007
Microsoft,2021-04-20,257.820007,258.26001,260.200012,256.839996
Microsoft,2021-04-21,258.940002,260.579987,260.679993,257.25
Microsoft,2021-04-22,260.209991,257.170013,261.779999,255.639999
Microsoft,2021-04-23,257.880005,261.149994,261.51001,257.269989
Microsoft,2021-04-26,261.660004,261.549988,262.440002,260.170013
Microsoft,2021-04-27,261.579987,261.970001,263.190002,260.119995
Microsoft,2021-04-28,256.079987,254.559998,256.540009,252.949997
Microsoft,2021-04-29,255.460007,252.509995,256.100006,249
Microsoft,2021-04-30,249.740005,252.179993,253.080002,249.600006
Microsoft,2021-05-03,253.399994,251.860001,254.350006,251.119995
Microsoft,2021-05-04,250.970001,247.789993,251.210007,245.759995
Microsoft,2021-05-05,249.059998,246.470001,249.5,245.820007
Microsoft,2021-05-06,246.449997,249.729996,249.860001,244.690002
Microsoft,2021-05-07,252.149994,252.460007,254.300003,251.169998
Microsoft,2021-05-10,250.869995,247.179993,251.729996,247.119995
Microsoft,2021-05-11,244.550003,246.229996,246.600006,242.570007
Microsoft,2021-05-12,242.169998,239,244.380005,238.070007
Microsoft,2021-05-13,241.800003,243.029999,245.600006,241.419998
Microsoft,2021-05-14,245.580002,248.149994,249.179993,245.490005
Microsoft,2021-05-17,246.550003,245.179993,246.589996,243.520004
Microsoft,2021-05-18,246.270004,243.080002,246.410004,242.899994
Microsoft,2021-05-19,239.309998,243.119995,243.229996,238.600006
Microsoft,2021-05-20,243.960007,246.479996,247.949997,243.860001
Microsoft,2021-05-21,247.570007,245.169998,248.330002,244.740005
Microsoft,2021-05-24,247.789993,250.779999,251.160004,247.509995
Microsoft,2021-05-25,251.770004,251.720001,252.75,250.820007
Microsoft,2021-05-26,251.429993,251.490005,252.940002,250.75
Microsoft,2021-05-27,251.169998,249.309998,251.479996,249.25
Microsoft,2021-05-28,251,249.679993,252.080002,249.559998
Microsoft,2021-06-01,251.229996,247.399994,251.289993,246.960007
Microsoft,2021-06-02,248.130005,247.300003,249.270004,245.839996
Microsoft,2021-06-03,245.220001,245.710007,246.339996,243
Microsoft,2021-06-04,247.759995,250.789993,251.649994,247.509995
Microsoft,2021-06-07,249.979996,253.809998,254.089996,249.809998
Microsoft,2021-06-08,255.160004,252.570007,256.01001,252.509995
Microsoft,2021-06-09,253.809998,253.589996,255.529999,253.210007
Microsoft,2021-06-10,254.289993,257.23999,257.459991,253.669998
Microsoft,2021-06-11,257.98999,257.890015,258.48999,256.609985
Microsoft,2021-06-14,257.899994,259.890015,259.950012,256.799988
Microsoft,2021-06-15,259.769989,258.359985,259.98999,257.679993
Microsoft,2021-06-16,259.399994,257.380005,260.579987,254.419998
Microsoft,2021-06-17,256.070007,260.899994,261.75,256.01001
Microsoft,2021-06-18,259.630005,259.429993,262.299988,258.75
Microsoft,2021-06-21,259.820007,262.630005,263.519989,257.920013
Microsoft,2021-06-22,262.720001,265.51001,265.790009,262.399994
Microsoft,2021-06-23,265.98999,265.269989,266.829987,264.429993
Microsoft,2021-06-24,266.160004,266.690002,267.850006,265.470001
Microsoft,2021-06-25,266.230011,265.019989,267.25,264.76001
Microsoft,2021-06-28,266.190002,268.720001,268.899994,265.910004
Microsoft,2021-06-29,268.869995,271.399994,271.649994,267.980011
Microsoft,2021-06-30,270.690002,270.899994,271.359985,269.600006
Microsoft,2021-07-01,269.609985,271.600006,271.839996,269.600006
Microsoft,2021-07-02,272.820007,277.649994,278,272.5
Microsoft,2021-07-06,278.029999,277.660004,279.369995,274.299988
Microsoft,2021-07-07,279.399994,279.929993,280.690002,277.149994
Microsoft,2021-07-08,276.899994,277.420013,278.730011,274.869995
Microsoft,2021-07-09,275.720001,277.940002,278.049988,275.320007
Microsoft,2021-07-12,279.160004,277.320007,279.769989,276.579987
Microsoft,2021-07-13,277.519989,280.980011,282.850006,277.390015
Microsoft,2021-07-14,282.350006,282.51001,283.660004,280.549988
Microsoft,2021-07-15,282,281.029999,282.51001,279.829987
Microsoft,2021-07-16,282.070007,280.75,284.100006,279.459991
Microsoft,2021-07-19,278.929993,277.01001,280.369995,274.450012
Microsoft,2021-07-20,278.029999,279.320007,280.970001,276.26001
Microsoft,2021-07-21,278.899994,281.399994,281.519989,277.290009
Microsoft,2021-07-22,283.839996,286.140015,286.420013,283.420013
Microsoft,2021-07-23,287.369995,289.670013,289.98999,286.5
Microsoft,2021-07-26,289,289.049988,289.690002,286.640015
Microsoft,2021-07-27,289.429993,286.540009,289.579987,282.950012
Microsoft,2021-07-28,288.98999,286.220001,290.149994,283.829987
Microsoft,2021-07-29,286.23999,286.5,288.619995,286.079987
Microsoft,2021-07-30,285.170013,284.910004,286.660004,283.910004
Microsoft,2021-08-02,286.359985,284.820007,286.769989,283.73999
Microsoft,2021-08-03,285.420013,287.119995,287.230011,284
Microsoft,2021-08-04,286.220001,286.51001,287.589996,284.649994
Microsoft,2021-08-05,286.880005,289.519989,289.630005,286.100006
Microsoft,2021-08-06,288.51001,289.459991,289.5,287.619995
Microsoft,2021-08-09,289.75,288.329987,291.549988,287.809998
Microsoft,2021-08-10,288.799988,286.440002,289.25,285.200012
Microsoft,2021-08-11,287.209991,286.950012,288.660004,285.859985
Microsoft,2021-08-12,286.630005,289.809998,289.970001,286.339996
Microsoft,2021-08-13,289.480011,292.850006,292.899994,289.299988
Microsoft,2021-08-16,293.190002,294.600006,294.820007,290.019989
Microsoft,2021-08-17,292.390015,293.079987,293.429993,291.079987
Microsoft,2021-08-18,292.040009,290.730011,294.820007,290.269989
Microsoft,2021-08-19,288.690002,296.769989,297.470001,288.640015
Microsoft,2021-08-20,299.720001,304.359985,305.839996,298.059998
Microsoft,2021-08-23,303.25,304.649994,305.399994,301.850006
Microsoft,2021-08-24,305.019989,302.619995,305.649994,302
Microsoft,2021-08-25,304.299988,302.01001,304.589996,300.420013
Microsoft,2021-08-26,300.98999,299.089996,302.429993,298.950012
Microsoft,2021-08-27,298.98999,299.720001,300.869995,296.829987
Microsoft,2021-08-30,301.119995,303.589996,304.220001,301.059998
Microsoft,2021-08-31,304.420013,301.880005,304.5,301.5
Microsoft,2021-09-01,302.869995,301.829987,305.190002,301.48999
Microsoft,2021-09-02,302.200012,301.149994,303.359985,300.179993
Microsoft,2021-09-03,300.98999,301.140015,302.600006,300.26001
Microsoft,2021-09-07,301.01001,300.179993,301.089996,298.200012
Microsoft,2021-09-08,299.779999,300.209991,300.609985,297.470001
Microsoft,2021-09-09,300.820007,297.25,302.140015,297
Microsoft,2021-09-10,298.420013,295.709991,299.920013,295.380005
Microsoft,2021-09-13,297.549988,296.98999,298.540009,294.079987
Microsoft,2021-09-14,299.559998,299.790009,301.390015,298.100006
Microsoft,2021-09-15,303.26001,304.820007,305.320007,301.820007
Microsoft,2021-09-16,303.76001,305.220001,305.309998,300.76001
Microsoft,2021-09-17,304.170013,299.869995,304.5,299.529999
Microsoft,2021-09-20,296.329987,294.299988,298.720001,289.519989
Microsoft,2021-09-21,295.690002,294.799988,297.540009,294.070007
Microsoft,2021-09-22,296.730011,298.579987,300.220001,294.51001
Microsoft,2021-09-23,298.850006,299.559998,300.899994,297.529999
Microsoft,2021-09-24,298.230011,299.350006,299.799988,296.929993
Microsoft,2021-09-27,296.140015,294.170013,296.470001,292.940002
Microsoft,2021-09-28,289.799988,283.519989,290.779999,282.75
Microsoft,2021-09-29,285.100006,284,286.769989,283.01001
Microsoft,2021-09-30,285.709991,281.920013,287.829987,281.619995
Microsoft,2021-10-01,282.119995,289.100006,289.980011,281.290009
Microsoft,2021-10-04,287.399994,283.109985,287.75,280.25
Microsoft,2021-10-05,284.049988,288.76001,290.399994,284.049988
Microsoft,2021-10-06,285.779999,293.109985,293.630005,285.51001
Microsoft,2021-10-07,295.179993,294.850006,296.640015,293.920013
Microsoft,2021-10-08,296.220001,294.850006,296.640015,293.76001
Microsoft,2021-10-11,292.920013,294.230011,297.970001,292.75
Microsoft,2021-10-12,295.339996,292.880005,295.440002,292.350006
Microsoft,2021-10-13,294.910004,296.309998,297.279999,293.48999
Microsoft,2021-10-14,299.209991,302.75,303.269989,297.829987
Microsoft,2021-10-15,302.339996,304.209991,304.450012,300.519989
Microsoft,2021-10-18,303.570007,307.290009,308.209991,302.690002
Microsoft,2021-10-19,308.350006,308.230011,309.299988,307.220001
Microsoft,2021-10-20,309.209991,307.410004,309.700012,306.109985
Microsoft,2021-10-21,307.170013,310.76001,311.019989,306.359985
Microsoft,2021-10-22,310.399994,309.160004,311.089996,307.799988
Microsoft,2021-10-25,309.359985,308.130005,309.399994,306.459991
Microsoft,2021-10-26,311,310.109985,312.399994,308.600006
Microsoft,2021-10-27,316,323.170013,326.100006,316
Microsoft,2021-10-28,324.329987,324.350006,324.869995,321.359985
Microsoft,2021-10-29,324.130005,331.619995,332,323.899994
